epoch,train_loss,val_mae,test_mae
1,1.2847960899813107,1.1728711053729057,
2,1.211064843514476,1.1682697460055351,
3,1.2035365824501354,1.165946176275611,
4,1.1992687687706263,1.15321496874094,
5,1.1841015227305622,1.1401909422129393,
6,1.1702926494062138,1.1424006316810846,
7,1.1568366009206437,1.1131393481045961,
8,1.1649999487133453,1.1465293411165476,
9,1.1501112565064964,1.1081148833036423,
10,1.1456433462258726,1.1396374832838774,
11,1.144258933326307,1.10406544059515,
12,1.1453310689225364,1.1048065274953842,
13,1.1397628005320273,1.0924865864217281,
14,1.1344204564064075,1.1000836864113808,
15,1.1275613881147708,1.0911496821790934,
16,1.126071775873629,1.1152797527611256,
17,1.125001232844953,1.0885872524231672,
18,1.1202116538160525,1.0979704800993204,
19,1.119581376401761,1.0784321650862694,
20,1.108825477929161,1.111774379387498,
21,1.1095233376795492,1.0634939149022102,
22,1.1004109125548658,1.0598802715539932,
23,1.0956192907814781,1.0744358748197556,
24,1.0933937298984955,1.0581772904843092,
25,1.086341752030979,1.0463722497224808,
26,1.0914671464849965,1.082416720688343,
27,1.0850616423085855,1.042777994647622,
28,1.0757177633980213,1.0745839066803455,
29,1.0770657928987815,1.034704640507698,
30,1.0661580225530143,1.0275320690125227,
31,1.064749524806635,1.019009079784155,
32,1.0575469473299508,1.0714639220386744,
33,1.0539802882237175,1.0144154448062181,
34,1.05283481263505,1.0135703831911087,
35,1.0408371319405187,1.0125330444425344,
36,1.0407644020863616,1.002476217225194,
37,1.028197070089773,0.997344434261322,
38,1.0306669502212598,1.007879888638854,
39,1.036486911126219,0.9782442189753056,
40,1.0240947916484868,0.9780444744974375,
41,1.0215192216272933,1.0209809821099043,
42,1.0121824598540894,1.0001180227845907,
43,1.0010646649252493,0.978602321818471,
44,1.0001793964602315,1.0121738128364086,
45,0.9948325204773071,0.9713924173265696,
46,0.9962779367312836,0.9638233873993158,
47,0.9866281077503777,1.0182255022227764,
48,0.9795106247591134,0.96897317096591,
49,0.9763053581356621,0.9716599229723215,
50,0.9724848682697589,0.9453536998480558,1.0044396631419659
