epoch,train_loss,val_mae,test_mae
1,1.2582588323389,1.1233331430703402,
2,1.100598111701088,1.0578826870769262,
3,1.0483080876140167,0.9939107280224562,
4,0.97677092715955,0.9182129595428705,
5,0.9159290026932859,0.8757188729941845,
6,0.8807774325148366,0.8734882082790136,
7,0.8566648226957352,0.8359738793224096,
8,0.8381389326180894,0.8317483123391867,
9,0.8171500164670304,0.829122444614768,
10,0.8114189701720168,0.7990155592560768,
11,0.8032577683369573,0.8164874985814095,
12,0.8058074985068446,0.8043959066271782,
13,0.790385552583792,0.7876826524734497,
14,0.786697518901703,0.7952016592025757,
15,0.7795566799351201,0.7873478960245848,
16,0.777623012233466,0.7741651441901922,
17,0.7699241683886836,0.7688372582197189,
18,0.7710108596105545,0.7657664958387613,
19,0.7610915013776419,0.7597707891836762,
20,0.7570148836880827,0.7653035633265972,
21,0.7617538097186591,0.7776277819648385,
22,0.7515901338558989,0.7632942833006382,
23,0.7473971730413528,0.7439070269465446,
24,0.7452382346311697,0.7486725747585297,
25,0.7406124713512274,0.7428307048976421,
26,0.7380781394605058,0.7464879583567381,
27,0.7364685877253072,0.7717415075749159,
28,0.7385695607136613,0.762601537629962,
29,0.729657944303732,0.7420803923159838,
30,0.7255475997163084,0.7354367896914482,
31,0.7268934688819483,0.7410890692844987,
32,0.7275504222312293,0.720327515155077,
33,0.7146368091479658,0.7226572874933481,
34,0.7220275747699859,0.7224847646430135,
35,0.7144845096638408,0.7367159239947796,
36,0.7073275441178879,0.7390651116147637,
37,0.7148183482333114,0.7189631070941687,
38,0.7080546198561549,0.7578090615570545,
39,0.7067087799215469,0.7202291684225202,
40,0.7045089889067812,0.70809047203511,
41,0.7040205981594305,0.7295894036069512,
42,0.6923220916487538,0.707227542065084,
43,0.6929838038481082,0.7080729976296425,
44,0.6935666397737619,0.7008537966758013,
45,0.6959991086595736,0.7086444348096848,
46,0.6904860293141569,0.7320966329425573,
47,0.6957536597792714,0.7134363856166601,
48,0.6889861241316262,0.708318161778152,
49,0.6874884919236643,0.686040261760354,
50,0.6806800364495847,0.700182712636888,0.7553041353821754
