epoch,train_loss,val_mae,test_mae
1,1.265829990656612,1.1619692761451006,
2,1.115106357933995,1.0359927397221327,
3,0.9936145441219829,0.919125659391284,
4,0.9095702714051682,0.8627699725329876,
5,0.8697164056781,0.8948361352086067,
6,0.8334407374119988,0.8139411360025406,
7,0.8120183590502023,0.7998860199004412,
8,0.7990917669127162,0.7970311958342791,
9,0.795364711136102,0.7913405392318964,
10,0.7932494150373501,0.7889222297817469,
11,0.7886730618179797,0.804766396060586,
12,0.7832273304843294,0.7851422224193811,
13,0.782108800289349,0.8037058990448713,
14,0.7859312569180997,0.7780631892383099,
15,0.7795723684298725,0.775552898645401,
16,0.7722246507867075,0.8035652851685882,
17,0.7652962844783124,0.7949952222406864,
18,0.7606655452578974,0.7663678470999002,
19,0.756068413630842,0.76355841755867,
20,0.7527030785434162,0.8087833169847727,
21,0.7567317661005087,0.7621019594371319,
22,0.7451936300760641,0.7645004726946354,
23,0.7432864411189534,0.7577359434217215,
24,0.7391843275901989,0.749818473123014,
25,0.7378545815761859,0.7771749198436737,
26,0.7366982966947099,0.7261073356494308,
27,0.7360039901809571,0.7248613191768527,
28,0.7295360234789193,0.7452144417911768,
29,0.7293013282858145,0.7312773577868938,
30,0.7300401679433572,0.7374302102252841,
31,0.7226841722052699,0.7256350927054882,
32,0.7247153341579742,0.7164797792211175,
33,0.7193462901031629,0.7275715339928865,
34,0.7209426772099333,0.7270465670153499,
35,0.7147678134921259,0.7705084532499313,
36,0.716333065550929,0.7137575028464198,
37,0.7143594215091426,0.7241828478872776,
38,0.7178066904171587,0.7644531168043613,
39,0.717437240357597,0.7116568312048912,
40,0.7100245011881137,0.7033623587340117,
41,0.7069573221496119,0.717118488624692,
42,0.7085989474678953,0.7163425302132964,
43,0.7028667723980194,0.7226459346711636,
44,0.7029141969383715,0.6930090580135584,
45,0.6998663470387078,0.7067537410184741,
46,0.7008009444410428,0.7250955561175942,
47,0.696934700964358,0.7140643326565623,
48,0.6962719025512853,0.6863854480907321,
49,0.6987051803844805,0.7032040124759078,
50,0.6891707915086716,0.7153140837326646,0.7823092071339488
